Conductor
1.20276;1.01565;0.231438;0.377609;-2.15668;2.10078;-1.98297;2.00933;0.666038;0.678856;0.212928;0.266261;
0.973847;0.914363;0.216862;0.324117;-2.12679;2.10067;-1.99869;2.01192;0.715533;0.710054;0.0732893;0.067205;
1.25729;1.19079;0.222743;0.314635;-2.15989;2.13745;-1.99139;2.02068;0.652746;0.65471;0.249643;0.208459;
1.00317;0.935415;0.213773;0.306242;-2.13435;2.12247;-1.9947;2.03369;0.725694;0.703202;0.24783;0.198134;
1.00317;0.935415;0.213773;0.306242;-2.13435;2.12247;-1.9947;2.03369;0.725694;0.703202;0.24783;0.198134;
0.927293;0.897053;0.205845;0.306209;-2.11674;2.1171;-1.99279;2.0332;0.741915;0.708703;0.25954;0.170832;
0.902622;0.894468;0.203056;0.302578;-2.1094;2.11137;-1.99216;2.03235;0.745771;0.707457;0.204472;0.1157;
0.899456;0.901422;0.199919;0.301515;-2.10665;2.10283;-1.99314;2.0302;0.747032;0.703627;0.154613;0.0961308;
0.91476;0.920259;0.198097;0.30053;-2.10402;2.09407;-1.99194;2.02799;0.742309;0.697741;0.0852719;0.0865343;
0.939031;0.949128;0.199164;0.297361;-2.10179;2.08824;-1.99107;2.02541;0.73448;0.688745;0.0980336;0.12182;
0.98564;0.990833;0.200221;0.29455;-2.10585;2.08521;-1.99258;2.02034;0.721287;0.678076;0.138452;0.154057;
1.04452;1.04522;0.199031;0.29662;-2.10919;2.08965;-1.98941;2.01791;0.705556;0.669571;0.172693;0.184273;
1.12807;1.09841;0.205528;0.317394;-2.12481;2.09351;-1.98828;2.0101;0.691302;0.658804;0.207677;0.211938;
1.22301;1.15858;0.212274;0.321543;-2.14436;2.10699;-1.98311;2.00623;0.676458;0.648707;0.231626;0.234318;
1.32105;1.21869;0.223964;0.331963;-2.17119;2.12331;-1.97923;2.00106;0.664217;0.639897;0.252449;0.2451;
1.41186;1.26628;0.239244;0.349075;-2.20119;2.14501;-1.97532;1.99639;0.651275;0.633689;0.253244;0.249721;
1.46483;1.30898;0.260186;0.374776;-2.21681;2.16742;-1.97146;1.99435;0.641777;0.625144;0.213006;0.247476;
1.51346;1.31872;0.26289;0.377789;-2.2285;2.18531;-1.9698;2.00176;0.633765;0.618967;0.152648;0.229371;
1.52151;1.3413;0.272976;0.390067;-2.24011;2.19365;-1.97517;1.9964;0.631509;0.61362;0.0807515;0.192727;
1.51624;1.3378;0.276626;0.394828;-2.24121;2.19784;-1.97409;2.00057;0.634248;0.614912;0.0577237;0.13308;
1.46504;1.30117;0.277915;0.400591;-2.23112;2.18578;-1.97771;2.00522;0.643145;0.620443;0.0843064;0.087007;
1.41288;1.24055;0.271031;0.400376;-2.21965;2.1684;-1.98159;2.01239;0.654706;0.62881;0.144377;0.0835335;
1.35419;1.17086;0.262137;0.373013;-2.20444;2.15214;-1.98437;2.02414;0.666639;0.641418;0.200046;0.124049;
1.28423;1.10361;0.251471;0.372587;-2.18874;2.13816;-1.98883;2.03026;0.678997;0.652464;0.237194;0.175714;
1.21678;1.03596;0.240047;0.349761;-2.17378;2.12916;-1.99215;2.03514;0.690398;0.661832;0.264146;0.219417;
1.15893;0.975246;0.223775;0.337981;-2.1634;2.12574;-1.99473;2.04002;0.700486;0.673101;0.275878;0.236167;
1.10385;0.936112;0.22006;0.321985;-2.15866;2.12442;-1.99836;2.04136;0.712274;0.682992;0.257226;0.236891;
0.966075;0.861791;0.223203;0.277864;-2.15469;2.12396;-2.01232;2.04923;0.73963;0.709827;0.121855;0.105799;
1.16197;1.05431;0.218479;0.369817;-2.14872;2.1162;-1.99745;2.033;0.67746;0.666659;0.296947;0.15362;
1.59939;1.37562;0.295967;0.441454;-2.26406;2.20501;-1.97918;2.00817;0.604422;0.608037;0.364186;0.157193;
1.64918;1.43818;0.356697;0.530742;-2.32447;2.2794;-1.99302;2.03304;0.592415;0.606486;0.0791013;0.0753995;
1.33408;1.12891;0.290676;0.45452;-2.2178;2.1944;-1.9987;2.07674;0.644969;0.670751;0.215298;0.290057;
0.877072;0.820942;0.291852;0.45836;-2.1595;2.20757;-2.03653;2.11568;0.744975;0.747701;0.230188;0.176443;
0.810562;0.839797;0.315673;0.461264;-2.14888;2.20738;-2.04815;2.12096;0.755113;0.741349;0.0885427;0.0956478;
1.39062;1.18883;0.238263;0.432765;-2.24701;2.25406;-1.98469;2.08122;0.668045;0.666777;0.221627;0.300946;
0.998508;0.860078;0.250428;0.436714;-2.18538;2.16969;-2.01763;2.07618;0.757977;0.713157;0.273697;0.152402;
0.898078;0.783951;0.260629;0.445869;-2.17173;2.16423;-2.02722;2.07913;0.777539;0.728304;0.298855;0.177039;
0.898078;0.783951;0.260629;0.445869;-2.17173;2.16423;-2.02722;2.07913;0.777539;0.728304;0.298855;0.177039;
0.865502;0.750511;0.260372;0.473614;-2.16363;2.16268;-2.02906;2.0801;0.7791;0.732813;0.244569;0.143553;
0.832303;0.721505;0.269358;0.498232;-2.15707;2.16051;-2.03106;2.08175;0.78157;0.735134;0.193493;0.107084;
0.832303;0.721505;0.269358;0.498232;-2.15707;2.16051;-2.03106;2.08175;0.78157;0.735134;0.193493;0.107084;
0.830686;0.782168;0.271239;0.452059;-2.14344;2.15667;-2.03162;2.08234;0.780825;0.724449;0.148482;0.101351;
0.830686;0.782168;0.271239;0.452059;-2.14344;2.15667;-2.03162;2.08234;0.780825;0.724449;0.148482;0.101351;
0.865759;0.823545;0.266126;0.447417;-2.1416;2.15698;-2.03134;2.08135;0.760801;0.715864;0.184339;0.133715;
0.931764;0.875478;0.271349;0.443458;-2.15024;2.1632;-2.02536;2.08138;0.744652;0.707376;0.226866;0.180569;
1.02292;0.937082;0.26492;0.438198;-2.16627;2.17241;-2.02324;2.08143;0.722361;0.696522;0.248523;0.17974;
1.13202;0.998195;0.255366;0.439774;-2.18709;2.18511;-2.01837;2.08228;0.697569;0.684649;0.278717;0.198749;
1.25144;1.06435;0.246313;0.438514;-2.2098;2.19959;-2.01138;2.0825;0.676145;0.673191;0.311226;0.215185;
1.36749;1.12757;0.238518;0.447237;-2.23564;2.21818;-2.00626;2.07999;0.65722;0.662093;0.317648;0.224352;
1.47429;1.18116;0.241865;0.459668;-2.26608;2.23546;-2.00387;2.07773;0.642954;0.652962;0.324312;0.221846;
1.57121;1.2293;0.274879;0.468306;-2.29935;2.25514;-2.00062;2.07586;0.631987;0.645066;0.32198;0.205939;
1.57121;1.2293;0.274879;0.468306;-2.29935;2.25514;-2.00062;2.07586;0.631987;0.645066;0.32198;0.205939;
1.62811;1.27075;0.291705;0.473589;-2.32573;2.27391;-2.00423;2.0744;0.622313;0.637798;0.297206;0.175882;
1.6575;1.30274;0.307004;0.505494;-2.34076;2.2885;-2.00837;2.06314;0.61642;0.631862;0.237796;0.143676;
1.67002;1.33899;0.326087;0.529718;-2.35272;2.29899;-2.01378;2.05723;0.611536;0.62826;0.173922;0.1144;
1.67797;1.34966;0.330486;0.542514;-2.35636;2.30352;-2.01525;2.05715;0.609406;0.625512;0.111551;0.0795336;
1.66903;1.33823;0.335364;0.549858;-2.3518;2.29948;-2.01739;2.05863;0.609905;0.625707;0.0735784;0.0570987;
1.60811;1.27804;0.330524;0.509478;-2.3232;2.27166;-2.01655;2.06327;0.621634;0.630463;0.102492;0.106804;
1.57208;1.21573;0.339235;0.512956;-2.31341;2.25191;-2.015;2.06959;0.628633;0.636173;0.123971;0.154552;
1.51948;1.13998;0.325698;0.537245;-2.29568;2.23375;-2.01227;2.07485;0.637667;0.642853;0.1756;0.213051;
1.46235;1.08728;0.264525;0.523352;-2.27022;2.21499;-2.00637;2.07784;0.647119;0.650044;0.185942;0.214327;
1.41002;1.02235;0.237252;0.500164;-2.25495;2.19798;-2.00085;2.08371;0.658244;0.659912;0.215088;0.237607;
1.33553;0.965704;0.218826;0.479343;-2.23492;2.18463;-1.99845;2.08592;0.671387;0.671284;0.224431;0.253652;
1.25794;0.912033;0.215778;0.462;-2.21719;2.17305;-1.9996;2.08698;0.685677;0.683567;0.209149;0.26009;
1.17871;0.853275;0.217026;0.459679;-2.19896;2.16195;-2.00125;2.08881;0.700141;0.694996;0.205602;0.262837;
1.17871;0.853275;0.217026;0.459679;-2.19896;2.16195;-2.00125;2.08881;0.700141;0.694996;0.205602;0.262837;
1.10579;0.803829;0.226247;0.456879;-2.18363;2.15251;-2.0023;2.08772;0.711834;0.705516;0.189651;0.261865;
0.965943;0.857712;0.214262;0.311717;-2.15737;2.14165;-2.01405;2.07117;0.735355;0.723015;0.237499;0.325974;
0.965943;0.857712;0.214262;0.311717;-2.15737;2.14165;-2.01405;2.07117;0.735355;0.723015;0.237499;0.325974;
0.924601;0.720188;0.211164;0.492549;-2.14737;2.13837;-2.01072;2.07307;0.743232;0.727312;0.233545;0.305608;
0.896134;0.718893;0.230423;0.459303;-2.12755;2.13647;-1.9944;2.07949;0.74539;0.731347;0.237916;0.271741;
0.869021;0.717577;0.244398;0.442175;-2.12347;2.13181;-1.99576;2.07748;0.752187;0.731877;0.17561;0.16605;
0.867767;0.731148;0.2438;0.440514;-2.11267;2.12541;-1.98743;2.07649;0.750999;0.728903;0.169844;0.132515;
0.844681;0.76099;0.227752;0.442062;-2.10879;2.1231;-2.00353;2.07407;0.748733;0.721898;0.170942;0.0978152;
0.873671;0.802922;0.231853;0.451016;-2.10488;2.1249;-1.99902;2.07113;0.738672;0.711745;0.209666;0.0712733;
0.929979;0.89374;0.22266;0.388384;-2.11069;2.13036;-1.99824;2.06844;0.721788;0.702397;0.268471;0.0594668;
1.00651;0.918792;0.204538;0.440527;-2.11336;2.1395;-1.98885;2.0714;0.699732;0.690342;0.333228;0.0721307;
1.16506;1.07606;0.198671;0.400792;-2.14187;2.17086;-1.98335;2.07084;0.67152;0.663359;0.495753;0.13519;
1.26973;1.12421;0.202985;0.429842;-2.16171;2.184;-1.97489;2.06953;0.649029;0.654;0.504592;0.157654;
1.37327;1.19114;0.210389;0.423353;-2.18543;2.20109;-1.96588;2.06837;0.635212;0.645129;0.499923;0.169927;
1.47036;1.24109;0.253569;0.439538;-2.20683;2.21848;-1.95238;2.06584;0.623009;0.635306;0.367834;0.131193;
1.51235;1.28703;0.2756;0.430333;-2.22134;2.23451;-1.95447;2.064;0.616482;0.628969;0.337656;0.123338;
1.53913;1.3375;0.301565;0.430982;-2.23851;2.24997;-1.96132;2.05693;0.606862;0.622998;0.293954;0.114041;
1.56925;1.4176;0.313574;0.449085;-2.25093;2.2626;-1.96283;2.03859;0.596606;0.620067;0.247956;0.0962871;
1.5902;1.42237;0.336145;0.459413;-2.25707;2.26697;-1.96029;2.04094;0.592976;0.618022;0.203704;0.0761661;
1.5902;1.42237;0.336145;0.459413;-2.25707;2.26697;-1.96029;2.04094;0.592976;0.618022;0.203704;0.0761661;
1.57197;1.39604;0.345335;0.471053;-2.25562;2.26691;-1.96439;2.04475;0.595695;0.619991;0.14507;0.0588115;
1.52703;1.38413;0.350423;0.462138;-2.24448;2.25993;-1.96572;2.04375;0.604089;0.625272;0.103517;0.0675826;
1.4758;1.34648;0.33547;0.451231;-2.2331;2.24875;-1.96902;2.04447;0.612337;0.632791;0.117323;0.105357;
1.44873;1.23268;0.165494;0.419243;-2.19996;2.21696;-1.95378;2.05883;0.622975;0.654024;0.296326;0.228404;
1.37476;1.15442;0.182701;0.426283;-2.18396;2.20046;-1.95128;2.0601;0.638328;0.667414;0.341164;0.274186;
1.27638;1.09803;0.191128;0.401681;-2.16191;2.18954;-1.95668;2.06663;0.654084;0.677607;0.370901;0.314699;
1.19039;1.03401;0.200656;0.396218;-2.14352;2.17737;-1.96001;2.06743;0.673928;0.689186;0.263549;0.258852;
1.11513;0.983019;0.193619;0.385399;-2.12723;2.17374;-1.96248;2.06907;0.689929;0.700715;0.276862;0.258912;
1.04407;0.941124;0.191651;0.374815;-2.1134;2.1712;-1.96307;2.06999;0.707108;0.711126;0.27935;0.237517;
1.04407;0.941124;0.191651;0.374815;-2.1134;2.1712;-1.96307;2.06999;0.707108;0.711126;0.27935;0.237517;
0.983405;0.909451;0.190726;0.363745;-2.10347;2.16878;-1.96547;2.07093;0.723083;0.71935;0.274732;0.218575;
0.937885;0.873489;0.181519;0.35365;-2.09442;2.16272;-1.96656;2.07245;0.733922;0.726998;0.267804;0.193884;
0.888862;0.848125;0.196505;0.353772;-2.08711;2.16025;-1.96707;2.07352;0.7443;0.732465;0.244191;0.161673;
0.845545;0.835738;0.198208;0.339789;-2.07749;2.15685;-1.96713;2.07358;0.749192;0.737144;0.221187;0.132874;
0.820366;0.818762;0.202435;0.350009;-2.0717;2.14806;-1.9699;2.07393;0.753324;0.737265;0.193285;0.100565;
0.802301;0.819823;0.202662;0.34637;-2.06694;2.14235;-1.97154;2.07329;0.756757;0.734964;0.160253;0.090909;
0.803712;0.830003;0.185974;0.332224;-2.06372;2.13591;-1.97211;2.07325;0.754262;0.732231;0.116636;0.0989668;
0.808072;0.855626;0.199792;0.332274;-2.06396;2.1298;-1.97781;2.07144;0.74946;0.722255;0.0831639;0.143087;
0.849061;0.888042;0.203921;0.334232;-2.06943;2.12821;-1.97893;2.06958;0.740494;0.705581;0.0778301;0.203334;
0.90999;0.943594;0.193509;0.33158;-2.07789;2.12696;-1.98245;2.06289;0.723363;0.695779;0.104667;0.244637;
0.976666;1.00214;0.202542;0.324852;-2.08644;2.13365;-1.97908;2.06148;0.704897;0.686676;0.13368;0.270419;
1.07872;1.06182;0.177826;0.338894;-2.1039;2.14481;-1.97595;2.05992;0.68864;0.677136;0.155999;0.282714;
1.19605;1.13492;0.166221;0.352164;-2.12505;2.15355;-1.96592;2.04942;0.671921;0.667127;0.165658;0.303188;
1.28981;1.19586;0.167734;0.35898;-2.14973;2.17539;-1.9631;2.05052;0.657605;0.657698;0.185366;0.320843;
1.4197;1.25336;0.186906;0.363728;-2.17774;2.19348;-1.95734;2.04501;0.644171;0.648462;0.19747;0.327004;
1.48532;1.32446;0.208769;0.371171;-2.20278;2.21931;-1.96109;2.03896;0.632392;0.640045;0.195953;0.324914;
1.61719;1.40839;0.286101;0.393316;-2.27811;2.26963;-1.98631;2.03767;0.61164;0.621648;0.0799988;0.145294;
1.33712;1.16273;0.196039;0.357496;-2.20729;2.19358;-1.99199;2.05125;0.67098;0.658066;0.314306;0.153938;
0.959282;0.884829;0.147967;0.322354;-2.1457;2.14117;-2.00196;2.05025;0.750889;0.707528;0.229904;0.180192;
1.68925;1.4392;0.213581;0.348466;-2.28854;2.24499;-1.97529;2.02684;0.613071;0.604086;0.234251;0.179888;
1.69004;1.45949;0.238286;0.364162;-2.29081;2.25565;-1.97849;2.0254;0.609863;0.59908;0.166234;0.143458;
1.68376;1.47033;0.239387;0.376235;-2.29141;2.2618;-1.98598;2.02332;0.609632;0.594457;0.118844;0.109207;
1.67744;1.47365;0.236163;0.382465;-2.28954;2.26292;-1.9899;2.02213;0.610638;0.594525;0.0812065;0.065483;
1.64956;1.45138;0.232908;0.386004;-2.28184;2.25217;-1.99165;2.0212;0.616733;0.597615;0.0745678;0.0567101;
1.64956;1.45138;0.232908;0.386004;-2.28184;2.25217;-1.99165;2.0212;0.616733;0.597615;0.0745678;0.0567101;
1.63217;1.42665;0.238238;0.385428;-2.27899;2.24422;-1.99049;2.02017;0.619986;0.602116;0.0656966;0.0621373;
1.5961;1.37445;0.24328;0.385448;-2.27096;2.22417;-1.98984;2.01934;0.626953;0.61197;0.0866539;0.111668;
1.5361;1.31397;0.243048;0.38888;-2.24967;2.20716;-1.98746;2.02355;0.637507;0.624556;0.121573;0.149147;
1.45885;1.24216;0.234685;0.394223;-2.22701;2.1915;-1.98443;2.02976;0.648658;0.636905;0.178786;0.192693;
1.36422;1.1675;0.200148;0.387588;-2.21011;2.17291;-1.98825;2.03515;0.658645;0.649644;0.21328;0.221973;
1.29268;1.09198;0.196541;0.384486;-2.19441;2.15933;-1.98949;2.04311;0.671452;0.666471;0.221454;0.249645;
1.22288;1.03877;0.181197;0.369653;-2.18045;2.154;-1.99243;2.05166;0.685326;0.676689;0.204244;0.254295;
1.16632;0.992928;0.184451;0.360661;-2.16782;2.14763;-1.98996;2.05773;0.696661;0.690744;0.191738;0.25699;
1.11847;0.943985;0.174621;0.350504;-2.16079;2.14441;-1.99081;2.06249;0.710751;0.700745;0.172881;0.245271;
1.07803;0.913104;0.169222;0.365369;-2.1515;2.14493;-1.98685;2.05781;0.722253;0.711356;0.158043;0.246232;
1.02954;0.883025;0.160336;0.359581;-2.13963;2.14801;-1.98354;2.0614;0.732353;0.718385;0.141203;0.220798;
0.975137;0.867757;0.170149;0.347861;-2.13221;2.14472;-1.98518;2.05826;0.741591;0.725457;0.127885;0.20655;
0.920881;0.893861;0.177717;0.341531;-2.12261;2.13989;-1.98706;2.03686;0.746699;0.728275;0.101788;0.180489;
0.910563;0.876458;0.16188;0.337231;-2.1118;2.14027;-1.97896;2.04669;0.749582;0.728827;0.0749068;0.165328;
0.907362;0.871051;0.159213;0.341996;-2.1085;2.1344;-1.97761;2.04981;0.751541;0.724661;0.0648633;0.146234;
0.867861;0.900579;0.179896;0.337709;-2.10338;2.13114;-1.99144;2.04735;0.747414;0.717754;0.104321;0.143759;
0.898797;0.941611;0.184311;0.325942;-2.10111;2.12526;-1.99092;2.04249;0.736932;0.707461;0.177684;0.146572;
0.934925;0.994525;0.195559;0.329112;-2.10044;2.12398;-1.98724;2.03563;0.722856;0.696438;0.248599;0.152577;
0.986835;1.05723;0.194815;0.324453;-2.09868;2.1284;-1.98435;2.0382;0.705611;0.687325;0.303181;0.168557;
1.04513;1.11665;0.186698;0.33039;-2.10529;2.13568;-1.98372;2.03757;0.686093;0.676211;0.338415;0.17901;
1.14584;1.18726;0.188437;0.342574;-2.11916;2.14598;-1.97564;2.02995;0.669035;0.664115;0.364235;0.183061;
1.24473;1.24544;0.189768;0.353875;-2.13771;2.15737;-1.97159;2.0256;0.654701;0.654236;0.376986;0.177948;
1.34459;1.31123;0.203122;0.371405;-2.16009;2.17968;-1.96375;2.02348;0.639573;0.643728;0.394517;0.166471;
1.43885;1.36111;0.21797;0.365081;-2.18195;2.20041;-1.95472;2.02467;0.626127;0.634422;0.397073;0.144887;
1.50828;1.39683;0.236455;0.406552;-2.19951;2.22541;-1.9453;2.02305;0.613517;0.629264;0.375485;0.117737;
1.50828;1.39683;0.236455;0.406552;-2.19951;2.22541;-1.9453;2.02305;0.613517;0.629264;0.375485;0.117737;
1.54527;1.41893;0.288073;0.415135;-2.224;2.24126;-1.9507;2.02669;0.60496;0.623546;0.337563;0.0818281;
1.58056;1.46695;0.309727;0.433059;-2.24051;2.25693;-1.95236;2.01759;0.597563;0.621461;0.294966;0.0634868;
1.58288;1.48445;0.330127;0.418564;-2.24776;2.26349;-1.95618;2.01716;0.593327;0.620435;0.23486;0.0489309;
1.57857;1.47088;0.34221;0.413668;-2.24806;2.2635;-1.95643;2.02;0.593336;0.623314;0.155226;0.0660703;
1.53746;1.37911;0.327657;0.409004;-2.23035;2.23995;-1.9521;2.03094;0.605253;0.639354;0.0968616;0.170556;
1.51315;1.32868;0.295507;0.391262;-2.22074;2.21946;-1.95044;2.0316;0.612432;0.648939;0.0898932;0.235046;
1.44375;1.25688;0.27776;0.390174;-2.19839;2.20288;-1.94955;2.04221;0.623488;0.66163;0.137246;0.283327;
1.34836;1.1818;0.261518;0.392729;-2.17363;2.18828;-1.95472;2.05305;0.633814;0.675406;0.193455;0.251616;
1.2666;1.10221;0.245988;0.393333;-2.15252;2.17674;-1.95429;2.05719;0.648204;0.686418;0.236192;0.261588;
1.20478;1.04448;0.232941;0.390764;-2.13956;2.16825;-1.95604;2.05963;0.663809;0.69822;0.236523;0.261338;
1.14511;1.0014;0.215422;0.37999;-2.12567;2.16521;-1.95634;2.06224;0.678213;0.705809;0.219622;0.244684;
1.08017;0.968386;0.204864;0.373648;-2.11809;2.16669;-1.96302;2.06359;0.692686;0.713758;0.202506;0.214116;
1.02743;0.944268;0.197081;0.365071;-2.11013;2.16542;-1.96506;2.06356;0.706623;0.719336;0.188814;0.182697;
0.980842;0.927551;0.195819;0.363869;-2.103;2.16578;-1.96838;2.06313;0.715719;0.723218;0.163994;0.151513;
0.944067;0.913876;0.203015;0.359865;-2.09632;2.16394;-1.96887;2.06066;0.721405;0.724932;0.131008;0.119269;
0.936251;0.902683;0.192559;0.358766;-2.08966;2.16027;-1.96448;2.0596;0.723287;0.726334;0.0919751;0.0896648;
0.918786;0.905603;0.192783;0.352289;-2.08234;2.15517;-1.96396;2.05856;0.724044;0.725229;0.0648602;0.0659049;
0.919117;0.917088;0.190705;0.349326;-2.07762;2.14973;-1.96352;2.05817;0.723271;0.72351;0.0580545;0.0674366;
0.931086;0.939273;0.194213;0.352442;-2.07415;2.14495;-1.96297;2.0578;0.717284;0.718319;0.0825376;0.0879769;
0.971543;0.976821;0.195373;0.352109;-2.07422;2.14307;-1.96107;2.058;0.707249;0.710402;0.134092;0.125387;
1.02892;1.02805;0.191256;0.353087;-2.0773;2.14451;-1.95984;2.05836;0.69053;0.699721;0.19233;0.161976;
1.02892;1.02805;0.191256;0.353087;-2.0773;2.14451;-1.95984;2.05836;0.69053;0.699721;0.19233;0.161976;
1.10554;1.08926;0.194454;0.357922;-2.08559;2.15341;-1.95651;2.05821;0.673462;0.687293;0.241876;0.193026;
1.53831;1.38286;0.284246;0.403175;-2.19495;2.2533;-1.93359;2.04783;0.605584;0.629768;0.266489;0.226153;
1.53997;1.48337;0.277468;0.414009;-2.21333;2.27781;-1.94185;2.02696;0.606492;0.615347;0.115839;0.0596933;
1.28728;1.23363;0.175216;0.34936;-2.14626;2.19307;-1.95328;2.04003;0.656813;0.647418;0.338235;0.101334;
1.02636;1.05888;0.133137;0.267294;-2.11159;2.17236;-1.9625;2.03065;0.722824;0.696848;0.290296;0.145546;
1.13024;1.06129;0.140819;0.333538;-2.14028;2.17334;-1.9669;2.04854;0.710951;0.67358;0.103933;0.253655;
1.23183;1.02771;0.30259;0.492367;-2.20556;2.21095;-2.01999;2.10095;0.691101;0.662842;0.278773;0.22871;
1.14751;0.946332;0.290832;0.489733;-2.18889;2.19631;-2.02144;2.10826;0.707277;0.676;0.304557;0.248618;
1.05762;0.874078;0.291115;0.48724;-2.17528;2.18476;-2.02281;2.11277;0.724744;0.691031;0.31114;0.252905;
0.983623;0.823056;0.289884;0.484035;-2.16477;2.17851;-2.02564;2.11586;0.741288;0.704147;0.289654;0.239541;
0.915193;0.779718;0.28902;0.480895;-2.15563;2.17548;-2.02754;2.11706;0.755183;0.714134;0.266282;0.216545;
0.915193;0.779718;0.28902;0.480895;-2.15563;2.17548;-2.02754;2.11706;0.755183;0.714134;0.266282;0.216545;
0.855354;0.749014;0.290756;0.475971;-2.1499;2.17413;-2.03095;2.11529;0.767442;0.722435;0.236786;0.186513;
0.805033;0.722734;0.289354;0.473622;-2.14298;2.17399;-2.03195;2.11613;0.776659;0.72896;0.213144;0.155899;
0.762931;0.704711;0.291561;0.469281;-2.13823;2.17457;-2.03292;2.11635;0.785795;0.734402;0.186542;0.127188;
0.735921;0.694271;0.295947;0.470496;-2.13377;2.17334;-2.03478;2.11706;0.790117;0.736904;0.142666;0.0837577;
0.722258;0.684506;0.302109;0.473285;-2.13244;2.17157;-2.03812;2.11874;0.792845;0.737833;0.0928769;0.0502634;
0.728894;0.68098;0.310288;0.481729;-2.1314;2.16971;-2.03924;2.12387;0.78943;0.737708;0.064554;0.0397884;
0.761378;0.690829;0.313481;0.487532;-2.13536;2.16957;-2.04137;2.12863;0.78027;0.734054;0.0909799;0.0654033;
0.818195;0.718657;0.312603;0.493193;-2.14314;2.17047;-2.04187;2.1331;0.765771;0.727543;0.148515;0.110132;
0.888097;0.766555;0.312865;0.495371;-2.15331;2.17636;-2.0413;2.13414;0.746865;0.720553;0.202436;0.147185;
0.978623;0.821281;0.308183;0.502113;-2.16858;2.1884;-2.0385;2.13458;0.731993;0.712127;0.233932;0.178081;
1.07566;0.883804;0.307198;0.501154;-2.19038;2.2047;-2.03737;2.13506;0.720213;0.703468;0.258209;0.200422;
1.16821;0.947697;0.305885;0.501201;-2.21548;2.2258;-2.03676;2.13525;0.708896;0.694735;0.271254;0.213699;
1.25389;1.0019;0.308637;0.509327;-2.23993;2.24817;-2.03284;2.13568;0.700223;0.688602;0.270187;0.221428;
1.29758;1.04536;0.311317;0.516398;-2.25422;2.26536;-2.0326;2.13404;0.69392;0.682504;0.224118;0.205331;
1.30369;1.07938;0.349757;0.511607;-2.26467;2.27857;-2.03584;2.13215;0.693692;0.676462;0.170128;0.171264;
1.30257;1.0932;0.357264;0.512223;-2.27032;2.28597;-2.03895;2.13186;0.695303;0.674937;0.104748;0.118165;
1.27933;1.07877;0.360623;0.516604;-2.2683;2.28516;-2.04141;2.13105;0.701183;0.67666;0.0788153;0.06934;
1.23553;1.04787;0.368208;0.520815;-2.26027;2.27577;-2.04367;2.13088;0.709304;0.681117;0.0801853;0.059102;
